Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
492.0,lHrb,tkka,[t-kka],[3FS-pass:pf],V
493.0,lHrb,tzzri,[t-zzri],[3FS-push through:pf],V
494.0,lHrb,ja,[ja],[ja],
495.0,lHrb,wsafu,[w-safu],[SMCS-safu],N
496.0,lHrb,ʁika,[ʁika],[like this],
497.0,lHrb,ʁ,[ʁ],[to],
498.0,lHrb,imi,[imi],[mouth],N
499.0,lHrb,n,[n],[n],
500.0,lHrb,tsraft,[t-sraf-t],[FSCS-hole],N
501.0,lHrb,tzzrit,[t-zzri-t],[3S-push through:pf],V
502.0,lHrb,gis,[gi-s],[loc:3MS],
503.0,lHrb,ʁika,[ʁika],[like this],
504.0,lHrb,tzzrit,[t-zzri-t],[3S-push through:pf],V
505.0,lHrb,ʁika,[ʁika],[like this],
506.0,,New_Sentence,New_Sentence,New_Sentence,
507.0,lHrb,inna,[i-nna],[3MS-say:pf],V
508.0,lHrb,wrgaz,[w-rgaz],[SMCS-man],N
509.0,lHrb,izd,[izd],[Interro],
510.0,lHrb,usman,[usman],[lightning],N
511.0,lHrb,ajlliʁ,[ajlliʁ],[until],
512.0,lHrb,t!rmi,[t-!rmi],[3FS-be tired],V
513.0,lHrb,ar,[ar],[AR],
514.0,lHrb,tinn,[t-inn],[t-inn],
515.0,lHrb,!tt!ruʃʃ,[!tt-!ruʃʃ],[!tt-3S-spray:pf],V
516.0,lHrb,s,[s],[s],
517.0,lHrb,waman,[w-aman],[SMCS-water],N
518.0,lHrb,ʁ,[ʁ],[into],
519.0,lHrb,ugns,[ugns],[inside],N
520.0,lHrb,n,[n],[n],
521.0,lHrb,ttsraft,[tt-sraf-t],[FSCS-hole],N
522.0,lHrb,ar,[ar],[AR],
523.0,lHrb,ittanf,[i-ttanf],[3MS-move],V
524.0,lHrb,s,[s],[s],
525.0,lHrb,tsga,[tsga],[the side],N
526.0,lHrb,ar,[ar],[AR],
527.0,lHrb,zikk,[zikk],[early],
528.0,lHrb,!sbaħ,[!sbaħ],[morning],N
529.0,lHrb,wannad,[w-annad],[SMCS-annad],N
530.0,lHrb,ukan,[ukan],[just],
531.0,lHrb,juʃkan,[i-uʃka-n],[3MS-come-n:partic],V
532.0,lHrb,jaggwin,[i-aggwi-n],[3MS-look-n:partic],V
533.0,lHrb,srs,[sr-s],[to-3S],
534.0,,New_Sentence,New_Sentence,New_Sentence,
535.0,lHrb,inna,[i-nna],[3MS-say:pf],V
536.0,lHrb,jas,[i-a-s],[to-dat-3S],
537.0,lHrb,awa,[awa],[so],
538.0,lHrb,mskin,[mskin],[poor],N
539.0,lHrb,mamnk,[mamnk],[mamnk],
540.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
541.0,lHrb,za,[za],[za],
542.0,lHrb,tgit,[t-g-it],[2S-be:pf-it],V
543.0,lHrb,urta,[urta],[not yet],
544.0,lHrb,ʃwaj,[ʃwaj],[little],N
545.0,lHrb,tʒʒit,[t-ʒʒi-t],[2S-cure:pf],V
546.0,,New_Sentence,New_Sentence,New_Sentence,
547.0,lHrb,inna,[i-nna],[3MS-say:pf],V
548.0,lHrb,jas,[i-a-s],[to-dat-3S],
549.0,lHrb,nkki,[nkki],[1S:me],
550.0,lHrb,!ʃkrʁ,[!ʃkr-ʁ],[thank:pf-1S],V
551.0,lHrb,i,[i],[i],
552.0,lHrb,!rbbi,[!rbbi],[God],N
553.0,lHrb,ur,[ur],[neg],
554.0,lHrb,i,[i],[to],
555.0,lHrb,jji,[iji],[dat:1S],
556.0,lHrb,jjaʁ,[jj-aʁ],[epen-dat:1P],
557.0,lHrb,jat,[jat],[nothing],
558.0,lHrb,aʁar,[aʁar],[just],
559.0,lHrb,middn,[middn],[people],
560.0,lHrb,snufln,[snufl-n],[caus-be crazy:pf-3PM],V
561.0,lHrb,i,[i],[to],
562.0,lHrb,jji,[iji],[dat:1S],
563.0,lHrb,s,[s],[s],
564.0,lHrb,ddrʕ,[ddrʕ],[forced],N
565.0,lHrb,imma,[imma],[whereas],
566.0,lHrb,ur,[ur],[neg],
567.0,lHrb,i,[i],[to],
568.0,lHrb,jji,[iji],[dat:1S],
569.0,lHrb,jaʁ,[i-aʁ],[3MS-happen:pf],V
570.0,lHrb,walu,[walu],[nothing],N
571.0,,New_Sentence,New_Sentence,New_Sentence,
572.0,lHrb,inna,[i-nna],[3MS-say:pf],V
573.0,lHrb,jasn,[i-a-sn],[to-dat-3-PM],
574.0,lHrb,jat,[jat],[one:FS],
575.0,lHrb,a,[ad],[AD:Comp],
576.0,lHrb,jji,[iji],[dat:1S],
577.0,lHrb,tmalm,[t-mal-m],[2P-dictate:ao-M],V
578.0,lHrb,mlat,[ml-at],[show:Imper:2PM],V
579.0,lHrb,i,[i],[to],
580.0,lHrb,jji,[iji],[dat:1S],
581.0,lHrb,aʁar,[aʁar],[just],
582.0,lHrb,ddunit,[ddunit],[life],N
583.0,lHrb,is,[is],[Interro],
584.0,lHrb,sul,[sul],[not yet],
585.0,lHrb,tʁama,[t-ʁama],[3S-stay:pf],V
586.0,lHrb,ʁiklli,[ʁiklli],[ʁiklli],
587.0,lHrb,nnanis,[nna-n-is],[say:pf-3PM-dat:3S],V
588.0,lHrb,aqq,[aqq],[because],
589.0,lHrb,madd,[madd],[madd],
590.0,lHrb,iggwran,[i-ggwra-n],[it-happen-n:partic],V
591.0,,New_Sentence,New_Sentence,New_Sentence,
592.0,lHrb,inna,[i-nna],[3MS-say:pf],V
593.0,lHrb,jasn,[i-a-sn],[to-dat-3-PM],
594.0,lHrb,ajlli,[ajlli],[that],
595.0,lHrb,illan,[i-lla-n],[3MS-be-n:partic],V
596.0,lHrb,d,[d],[and],
597.0,lHrb,waggagn,[w-aggag-n],[PMCS-the thunder],
598.0,lHrb,!idgam,[!idgam],[last night],N
599.0,lHrb,d,[d],[and],
600.0,lHrb,usman,[usman],[lightning],N
601.0,lHrb,d,[d],[and],
602.0,lHrb,unzar,[u-nzar],[SMCS-rain],N
603.0,lHrb,mlat,[ml-at],[show:Imper-2P],V
604.0,lHrb,i,[i],[to],
605.0,lHrb,jji,[iji],[dat:1S],
606.0,lHrb,ʁar,[ʁar],[just],
607.0,lHrb,jak,[jak],[it is],
608.0,lHrb,ddunit,[ddunit],[life],N
609.0,lHrb,ur,[ur],[neg],
610.0,lHrb,tqqrbl,[t-qqrbl],[3FS-dishevel],V
611.0,lHrb,nnan,[nna-n],[say:pf-3PM],V
612.0,lHrb,as,[a-s],[dat-3S],
613.0,lHrb,a,[ad],[AD:Comp],
614.0,lHrb,fllak,[fll-a-k],[above-2S],
615.0,lHrb,iʕfu,[i-ʕfu],[3MS-forgive:ao],V
616.0,lHrb,!rbbi,[!rbbi],[God],N
617.0,lHrb,a,[a],[voc],
618.0,lHrb,mskin,[mskin],[poor],N
619.0,lHrb,zajdn,[zajd-n],[advance:pf-3PM],V
620.0,lHrb,as,[a-s],[dat-3S],
621.0,lHrb,!ttms,[!ttms],[dunce],N
622.0,lHrb,i,[i],[i],
623.0,lHrb,wajja,[wajja],[wajja],
624.0,lHrb,ajlliʁnn,[ajlliʁ-nn],[until-deic],
625.0,lHrb,ikka,[i-kka],[3MS-go by:pf],V
626.0,lHrb,lmudda,[l-mudda],[the-duration],N
627.0,lHrb,n,[n],[n],
628.0,lHrb,!χmsttaʕʃr,[!χmsttaʕʃr],[fifteen],N
629.0,lHrb,jum,[jum],[day],N
630.0,lHrb,ʁ,[ʁ],[into],
631.0,lHrb,tsraft,[t-sraf-t],[FSCS-hole],N
632.0,lHrb,afadd,[afadd],[so that],
633.0,lHrb,at,[ad],[AD:Comp],
634.0,lHrb,tid,[t-id],[t-id],
635.0,lHrb,alln,[all-n],[bring up:ao-3PM],V
636.0,,New_Sentence,New_Sentence,New_Sentence,
637.0,lHrb,ibalak,[i-balak],[3MS-leave:pf],V
638.0,lHrb,wazzan,[w-azzan],[SMCS-child],N
639.0,lHrb,lli,[lli],[RelPro],
640.0,,New_Sentence,New_Sentence,New_Sentence,
641.0,lHrb,inna,[i-nna],[3MS-say:pf],V
642.0,lHrb,l!ħrb,[l-!ħrb],[the battle],N
643.0,lHrb,n,[n],[n],
644.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
645.0,lHrb,iʃqqa,[i-ʃqqa],[i-be hard:pf],V
646.0,,New_Sentence,New_Sentence,New_Sentence,
647.0,lHrb,inna,[i-nna],[3MS-say:pf],V
648.0,lHrb,jas,[i-a-s],[to-dat-3S],
649.0,lHrb,ur,[ur],[neg],
650.0,lHrb,akk,[a-kk],[dat-2MS],
651.0,lHrb,sul,[sul],[not yet],
652.0,lHrb,i,[i],[to],
653.0,lHrb,jji,[iji],[dat:1S],
654.0,lHrb,i!χassa,[i-!χassa],[3S-miss:Impf],V
655.0,lHrb,zzman,[zzman],[the time],N
656.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
657.0,lHrb,ja,[ja],[ja],
658.0,lHrb,wass,[w-ass],[SMCS-day],N
659.0,lHrb,igli,[i-gli],[i-gli],
660.0,lHrb,si,[si],[si],
661.0,lHrb,ijʁwijal,[i-j-ʁwijal],[of-PMCS-donckey],N
662.0,lHrb,tkturasn,[t-ktur-as-n],[3MF-fill:pf-dat 3P],V
663.0,lHrb,s,[s],[s],
664.0,lHrb,irdn,[ird-n],[wheat:P],N
665.0,lHrb,at,[ad],[AD:Comp],
666.0,lHrb,tninn,[t-n-inn],[t-n-inn],
667.0,lHrb,izznz,[i-ss-nz],[3MS-caus-sell:pf],V
668.0,lHrb,ʁ,[ʁ],[at],
669.0,lHrb,ssuq,[ssuq],[market],N
670.0,lHrb,ilkmnn,[i-lkm-nn],[3MS:arrive:pf-deic],V
671.0,lHrb,lmdint,[l-mdin-t],[the city],N
672.0,lHrb,lliʁ,[lli-ʁ],[be:pf-1S],V
673.0,lHrb,illa,[i-lla],[3MS-be:pf],V
674.0,lHrb,ssuq,[ssuq],[market],N
675.0,lHrb,immaqqar,[i-mmaqqar],[3MS-meet:pf],V
676.0,lHrb,d,[d],[and],
677.0,lHrb,!kratt,[!kratt],[three],
678.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
679.0,lHrb,immzri,[i-mmzri],[3MS-cross:pf],V
680.0,lHrb,dissnt,[di-ss-n-t],[with-3PF],
681.0,lHrb,ʁ,[ʁ],[in],
682.0,lHrb,uʁaras,[u-ʁaras],[SMCS-path],N
683.0,,New_Sentence,New_Sentence,New_Sentence,
684.0,lHrb,inna,[i-nna],[3MS-say:pf],V
685.0,lHrb,i,[i],[i],
686.0,lHrb,wʁijul,[w-ʁijul],[SMCS-donkey],N
687.0,lHrb,ns,[n-s],[PossDet:3S],
688.0,lHrb,irr,[irr],[irr],
689.0,lHrb,ad,[ad],[AD:Comp],
690.0,lHrb,dat2MS,[dat-2MS],[dat-2MS],
691.0,lHrb,iml,[i-ml],[3MS-show:pf],V
692.0,lHrb,!rbbi,[!rbbi],[God],N
693.0,lHrb,l!ħrb,[l-!ħrb],[the battle],N
694.0,lHrb,n,[n],[n],
695.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
696.0,lHrb,tsll,[t-sll],[2FS-listen:pf-dat 3S],V
697.0,lHrb,as,[a-s],[2FS-listen:pf-dat 3S],V
698.0,lHrb,jat,[jat],[one:F],
699.0,lHrb,gisnt,[gi-s-n-t],[loc:-3PF],
700.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
701.0,lHrb,jasnt,[j-a-snt],[dat-3PF],
702.0,lHrb,a,[ad],[AD:Comp],
703.0,lHrb,ʁwad,[ʁ-wa-d],[DemPronMS-Deic:this one],
704.0,lHrb,lli,[lli],[RelPro],
705.0,lHrb,nnan,[nna-n],[say:pf-3PM],V
706.0,lHrb,ʁikad,[ʁikad],[like this],
707.0,lHrb,labudd,[labudd],[necessary],
708.0,lHrb,a,[ad],[AD:Comp],
709.0,lHrb,jas,[i-a-s],[to-dat-3S],
710.0,lHrb,zwar,[zwar],[first],
711.0,lHrb,nml,[n-ml],[1P-show:ao],V
712.0,lHrb,manik,[manik],[manik],
713.0,lHrb,a,[ad],[AD:Comp],
714.0,lHrb,jga,[i-ga],[3MS-be:pf],V
715.0,lHrb,l!ħrb,[l-!ħrb],[the battle],N
716.0,lHrb,n,[n],[n],
717.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
718.0,lHrb,tʁr,[t-ʁr],[3FS-call:pf],V
719.0,lHrb,as,[a-s],[dat:3MS],
720.0,lHrb,jat,[jat],[one:F],
721.0,lHrb,gisnt,[gi-s-n-t],[loc:-3PF],
722.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
723.0,lHrb,jas,[i-a-s],[to-dat-3S],
724.0,lHrb,afruχ,[a-fruχ],[MFSS:boy],N
725.0,lHrb,ma,[ma],[what],
726.0,lHrb,jga,[i-ga],[3MS-be:pf],V
727.0,lHrb,ʁajnna,[ʁ-aj-nna],[DemPro-Deic:that],
728.0,lHrb,tusit,[t-usi-t],[2S-carry:pf],V
729.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
730.0,lHrb,inna,[i-nna],[3MS-say:pf],V
731.0,lHrb,jas,[i-a-s],[to-dat-3S],
732.0,lHrb,kra,[kra],[some],
733.0,lHrb,n,[n],[of],
734.0,lHrb,jrdin,[i-rdin],[epen-wheat],N
735.0,,New_Sentence,New_Sentence,New_Sentence,
736.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
737.0,lHrb,jas,[i-a-s],[to-dat-3S],
738.0,lHrb,ur,[ur],[neg],
739.0,lHrb,at,[ad],[AD:Comp],
740.0,lHrb,tn,[tn],[Obj:3PM],
741.0,lHrb,tzznznt,[t-ss-nz-n-t],[2-ss-sell:pf-FP],V
742.0,,New_Sentence,New_Sentence,New_Sentence,
743.0,lHrb,inna,[i-nna],[3MS-say:pf],V
744.0,lHrb,jas,[i-a-s],[to-dat-3S],
745.0,lHrb,ʕa,[ʕa],[yas],
746.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
747.0,lHrb,jas,[i-a-s],[to-dat-3S],
748.0,lHrb,mnʃk,[mnʃk],[how much],
749.0,lHrb,ad,[ad],[AD:Comp],
750.0,lHrb,swan,[swa-n],[cost:pf-3PM],V
751.0,,New_Sentence,New_Sentence,New_Sentence,
752.0,lHrb,inna,[i-nna],[3MS-say:pf],V
753.0,lHrb,jas,[i-a-s],[to-dat-3S],
754.0,lHrb,ttaman,[ttaman],[price],N
755.0,lHrb,tfas,[t-fa-s],[3FS-give:ao-dat 3S],V
756.0,lHrb,!agrd,[!agrd],[a higher],N
757.0,lHrb,n,[n],[n],
758.0,lHrb,mad,[mad],[what],
759.0,lHrb,swan,[swa-n],[cost:pf-3PM],V
760.0,,New_Sentence,New_Sentence,New_Sentence,
761.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
762.0,lHrb,jas,[i-a-s],[to-dat-3S],
763.0,lHrb,awa,[awa],[so],
764.0,lHrb,rwaħ,[rwaħ],[let's go],
765.0,lHrb,at,[ad],[AD:Comp],
766.0,lHrb,tninn,[t-n-inn],[t-n-inn],
767.0,lHrb,nffi,[n-ffi],[1P-give;pf],V
768.0,lHrb,ʁ,[ʁ],[at],
769.0,lHrb,tgmmi,[t-gmmi],[FSCS-house],N
770.0,lHrb,tawidd,[t-awi-dd],[3FS-bring:pf-deic],V
771.0,lHrb,lflus,[l-flus],[money],N
772.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
773.0,lHrb,tawi,[t-awi],[3FS-bring:ao],V
774.0,lHrb,t,[t],[Obj:3MS],
775.0,lHrb,ar,[ar],[AR],
776.0,lHrb,jan,[jan],[one:M],
777.0,lHrb,ddrb,[ddrb],[street],N
778.0,lHrb,illasn,[i-llas-n],[which-be dark-n:partic],V
779.0,,New_Sentence,New_Sentence,New_Sentence,
780.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
781.0,lHrb,jas,[i-a-s],[to-dat-3S],
782.0,lHrb,awa,[awa],[so],
783.0,lHrb,bllati,[bllati],[not now],
784.0,lHrb,ʁid,[ʁid],[deic],
785.0,lHrb,ard,[ard],[ard],
786.0,lHrb,nn,[nn],[nn],
787.0,lHrb,ffiʁ,[ffi-ʁ],[put the wheat:Impf-1S],V
788.0,lHrb,irdn,[ird-n],[wheat:P],N
789.0,lHrb,awiʁakd,[awi-ʁ-a-k-d],[bring:ao-1S-dat-2MS-deic],V
790.0,lHrb,lflus,[l-flus],[money],N
791.0,lHrb,tawi,[t-awi],[3FS-bring:pf],V
792.0,lHrb,aʁijul,[a-ʁijul],[SMCS-day],N
793.0,lHrb,tssufʁtinn,[t-ss-ufʁ-t-inn],[2S-caus-go out:pf-deic],V
794.0,lHrb,ʁ,[ʁ],[to],
795.0,lHrb,iχf,[iχf],[head],N
796.0,lHrb,n,[n],[n],
797.0,lHrb,ddrb,[ddrb],[street],N
798.0,lHrb,tffinn,[t-ffi-nn],[3FS-pour in:pf],V
799.0,lHrb,irdn,[ird-n],[wheat:P],N
800.0,lHrb,tawi,[t-awi],[3FS-bring:pf],V
801.0,lHrb,lbhajm,[l-bhajm],[animals],N
802.0,lHrb,tfltnt,[t-fl-tn-t],[3FS-leave-3FS:pf-Obj:3PF],V
803.0,lHrb,ʁ,[ʁ],[in],
804.0,lHrb,lχla,[l-χla],[outside],N
805.0,lHrb,ʁwalli,[ʁ-wa-lli],[DemPronMS-Deic:this one],
806.0,lHrb,!j!umz,[!j-!umz],[3MS-grasp:pf],V
807.0,lHrb,ukan,[ukan],[just],
808.0,lHrb,imi,[imi],[mouth],N
809.0,lHrb,n,[n],[n],
810.0,lHrb,ddrb,[ddrb],[street],N
811.0,,New_Sentence,New_Sentence,New_Sentence,
812.0,lHrb,χtilli,[χ-ti-lli],[DemPron:FP:these ones-RelPro],
813.0,lHrb,sbadln,[s-badl-n-t],[caus-exchnage:pf-3PM],V
814.0,lHrb,lksut,[l-ksu-t],[the cloth],N
815.0,lHrb,zrint,[zri-n-t],[pass:pf-3PF],V
816.0,lHrb,fllas,[flla-s],[on-3S],
817.0,lHrb,ʕawd,[ʕawd],[again],
818.0,lHrb,zrint,[zri-n-t],[pass:pf-3PF],V
819.0,lHrb,daʁ,[daʁ],[once again],
820.0,lHrb,flas,[fla-s],[on-3S],
821.0,lHrb,nttan,[ntta-n],[3FS:she/her],
822.0,lHrb,aʁar,[aʁar],[just],
823.0,lHrb,ar,[ar],[AR],
824.0,lHrb,ittqql,[i-ttqql],[3MS-wait:Impf],V
825.0,lHrb,fftun,[fftu-n],[go away:pf-3MP],V
826.0,lHrb,as,[a-s],[dat:3MS],
827.0,lHrb,lflus,[l-flus],[money],N
828.0,lHrb,ula,[ula],[or],
829.0,lHrb,lbhajm,[l-bhajm],[animals],N
830.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
831.0,lHrb,tsawld,[t-sawl-d],[3FS-speek:pf-deic],V
832.0,lHrb,jat,[jat],[one:F],
833.0,,New_Sentence,New_Sentence,New_Sentence,
834.0,lHrb,tnna,[t-nna],[3FS-say:pf],V
835.0,lHrb,urta,[urta],[not yet],
836.0,lHrb,sul,[sul],[not yet],
837.0,lHrb,iga,[i-ga],[3MS-be:pf],V
838.0,lHrb,ʁwad,[ʁ-wa-d],[DemPronMS-Deic:this one],
839.0,lHrb,lħrb,[l-ħrb],[MFSS war],N
840.0,lHrb,rat,[rad],[RAD:Fut],
841.0,lHrb,tfrrʒmt,[t-frrʒ-mt],[2S-watch:Impf-PF],V
842.0,lHrb,ʁ,[ʁ],[to],
843.0,lHrb,wazzan,[w-azzan],[SMCS-child],N
844.0,lHrb,tlkmti,[t-lkm-ti],[3MS-arrive:ao],V
845.0,lHrb,tini,[t-ini],[2FS-say:pf],V
846.0,lHrb,jas,[i-a-s],[to-dat-3S],
847.0,lHrb,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
848.0,,New_Sentence,New_Sentence,New_Sentence,
849.0,lHrb,inna,[i-nna],[3MS-say:pf],V
850.0,lHrb,jas,[i-a-s],[to-dat-3S],
851.0,lHrb,ʕlikumssalam,[ʕlikumssalam],[peace on you],N
852.0,,New_Sentence,New_Sentence,New_Sentence,
853.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
854.0,lHrb,jas,[i-a-s],[to-dat-3S],
855.0,lHrb,afruχ,[a-fruχ],[MFSS:boy],N
856.0,lHrb,maʁid,[maʁi-d],[maʁi-d],
857.0,lHrb,tskart,[t-skar-t],[2S:do:ao],V
858.0,,New_Sentence,New_Sentence,New_Sentence,
859.0,lHrb,inna,[i-nna],[3MS-say:pf],V
860.0,lHrb,jas,[i-a-s],[to-dat-3S],
861.0,lHrb,u!llah,[u-!llah],[by God],N
862.0,lHrb,abla,[abla],[whitout],
863.0,lHrb,is,[is],[Interro],
864.0,lHrb,at,[ad],[AD:Comp],
865.0,lHrb,tqqlʁ,[tqql-ʁ],[wait for:ao-1S],V
866.0,lHrb,s,[s],[s],
867.0,lHrb,jat,[jat],[one:F],
868.0,lHrb,t,[t],[t],
869.0,lHrb,tmʁart,[t-mʁar-t],[FSCS-woman],N
870.0,lHrb,zznziʁ,[ss-nzi-ʁ],[sell:pf-1S],V
871.0,lHrb,as,[a-s],[dat-3S],
872.0,lHrb,kra,[kra],[some],
873.0,lHrb,jjirdn,[jj-ird-n],[epen-of-wheat-P],N
874.0,lHrb,iliħ,[i-liħ],[3MS-be missing:ao],V
875.0,lHrb,tt,[tt],[Obj:3S],
876.0,lHrb,akkw,[akkw],[not even],
877.0,lHrb,ħtta,[ħtta],[even if],
878.0,lHrb,ur,[ur],[neg],
879.0,lHrb,tt,[tt],[tt],
880.0,lHrb,ssnʁ,[ssn-ʁ],[know:pf-1S],V
881.0,,New_Sentence,New_Sentence,New_Sentence,
882.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
883.0,lHrb,jas,[i-a-s],[to-dat-3S],
884.0,lHrb,rat,[rad],[RAD:Fut],
885.0,lHrb,tn,[t-n],[t-n],
886.0,lHrb,jadlli,[jadlli],[anyway],
887.0,lHrb,t!zrt,[t-!zr-t],[2FS-see:ao],V
888.0,lHrb,dar,[dar],[to],
889.0,lHrb,χtanna,[χ-ta-nna],[DemPronFS:that one],
890.0,lHrb,awa,[awa],[so],
891.0,lHrb,rwaħ,[rwaħ],[let's go],
892.0,lHrb,a,[ad],[AD:Comp],
893.0,lHrb,jjid,[iji-d],[iji-d],
894.0,lHrb,tasit,[t-asi-t],[2FS-take away:pf],V
895.0,lHrb,ja,[ja],[one:M],
896.0,lHrb,wwaga,[w-waga],[SMCS-bucket],N
897.0,lHrb,ʁ,[ʁ],[from],
898.0,lHrb,wanu,[w-anu],[SMCS-well],N
899.0,lHrb,afadd,[afadd],[so that],
900.0,lHrb,a,[ad],[AD:Comp],
901.0,lHrb,jak,[i-a-k],[to-dat-2MS],
902.0,lHrb,tt,[tt],[Obj:3MS],
903.0,lHrb,mlʁ,[ml-ʁ],[show:ao-1S],V
904.0,,New_Sentence,New_Sentence,New_Sentence,
905.0,lHrb,inna,[i-nna],[3MS-say:pf],V
906.0,lHrb,jas,[i-a-s],[to-dat-3S],
907.0,lHrb,waχχa,[waχχa],[even if],
908.0,lHrb,akkm,[a-kk-m],[comp-2S-F],
909.0,lHrb,issrbħ,[i-ss-rbħ],[3MS-caus- win:pf],V
910.0,lHrb,!rbbi,[!rbbi],[God],N
911.0,lHrb,tmun,[t-mun],[2MS-go with:pf],V
912.0,lHrb,diss,[di-ss],[with-3S],
913.0,lHrb,ar,[ar],[AR],
914.0,lHrb,imi,[imi],[mouth],N
915.0,lHrb,wanu,[w-anu],[SMCS-well],N
916.0,lHrb,tzggwizt,[t-s-ggwiz-t],[3FS-caus-go down:pf-Obj:3MS],V
917.0,lHrb,s,[s],[s],
918.0,lHrb,wanu,[w-anu],[SMCS-well],N
919.0,lHrb,ifasd,[i-f-as-d],[3MS-give:pf-dat 3S-deic],V
920.0,lHrb,aga,[aga],[water seal],N
921.0,lHrb,llinn,[lli-nn],[RelPro-deic],V
922.0,lHrb,gis,[gi-s],[loc:3MS],
923.0,lHrb,tluħ,[t-luħ],[3FS-throw:pf],V
924.0,lHrb,tini,[t-ini],[2FS-say:pf],V
925.0,lHrb,jas,[i-a-s],[to-dat-3S],
926.0,lHrb,awa,[awa],[so],
927.0,lHrb,ʁawr,[ʁawr],[ʁawr],
928.0,lHrb,ʁinna,[ʁinna],[deic],
929.0,lHrb,at,[ad],[AD:Comp],
930.0,lHrb,tssnt,[t-ssn-t],[2MS-know:ao],V
931.0,lHrb,mnʃk,[mnʃk],[how much],
932.0,lHrb,a,[ad],[AD:Comp],
933.0,lHrb,sa,[sa],[of what],
934.0,lHrb,jaqqwlaj,[i-aqqwlaj],[3MS-evolve:ao],V
935.0,lHrb,lħrb,[l-ħrb],[MFSS war],N
936.0,lHrb,n,[n],[n],
937.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
938.0,lHrb,tbalak,[t-balak],[3FS-get away:ao],V
939.0,lHrb,tflt,[t-fl-t],[2S-run away:ao],V
940.0,lHrb,taʃkd,[t-aʃk-d],[2S-come in:ao],V
941.0,lHrb,s,[s],[s],
942.0,lHrb,dar,[dar],[to],
943.0,lHrb,tmddukkal,[t-mddukkal],[PFCS-friend],N
944.0,lHrb,ns,[n-s],[PossDet:3S],
945.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
946.0,lHrb,nnan,[nna-nt],[say:pf-3FP],V
947.0,lHrb,as,[a-s],[dat-3S],
948.0,lHrb,ma,[ma],[ma],
949.0,lHrb,jas,[i-a-s],[to-dat-3S],
950.0,lHrb,tskrt,[t-skr-t],[2MS-do:pf],V
951.0,,New_Sentence,New_Sentence,New_Sentence,
952.0,lHrb,tnna,[t-nna],[3FS-say:pf],V
953.0,lHrb,jasnt,[i-a-snt],[to-dat-3FP],
954.0,lHrb,flʁ,[fl-ʁ],[yield:ao-1S],V
955.0,lHrb,tinn,[t-inn],[Obj:3S-deic],
956.0,lHrb,ʁ,[ʁ],[in],
957.0,lHrb,wanu,[w-anu],[SMCS-well],N
958.0,lHrb,tsawlt,[t-sawl-t],[2MS-speek:ao],V
959.0,lHrb,iss,[iss],[iss],
960.0,lHrb,!kratt,[!kratt],[third],
961.0,,New_Sentence,New_Sentence,New_Sentence,
962.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
963.0,lHrb,jasnt,[i-a-snt],[to-dat-3FP],
964.0,lHrb,urta,[urta],[not yet],
965.0,lHrb,igi,[i-gi],[3MS-be:pf],V
966.0,lHrb,ʁwanna,[ʁ-wa-nna],[DemPronMS:that one],
967.0,lHrb,lħrb,[l-ħrb],[MFSS war],N
968.0,lHrb,ra,[ra],[RAD:Fut],
969.0,lHrb,!tt!zrmt,[!tt-!zrm-t],[2MS-release:Impf],V
970.0,lHrb,ma,[ma],[what],
971.0,lHrb,ra,[ra],[ra],
972.0,lHrb,jas,[i-a-s],[to-dat-3S],
973.0,lHrb,skrʁ,[skr-ʁ],[do:Impf-1S],V
974.0,lHrb,rat,[rad],[RAD:Fut],
975.0,lHrb,t,[t],[Obj:3MS],
976.0,lHrb,id,[id],[deic],
977.0,lHrb,allʁ,[all-ʁ],[bring up:ao-1S],V
978.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
979.0,lHrb,tddu,[t-ddu],[2FS-go:ao],V
980.0,lHrb,srs,[sr-s],[to-3S],
981.0,lHrb,tluħnn,[t-luħ-nn],[3FS-throw:pf-deic],V
982.0,lHrb,l!mrʒl,[l-!mrʒl],[bucket],N
983.0,,New_Sentence,New_Sentence,New_Sentence,
984.0,lHrb,inna,[i-nna],[3MS-say:pf],V
